S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level6	GO:0051276	chromosome organization and biogenesis
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level5	GO:0006996	organelle organization and biogenesis
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level4	GO:0016043	cell organization and biogenesis
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level3	GO:0050875	cellular physiological process
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level2	GO:0009987	cellular process
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level1	GO:0008150	biological_process
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level7	GO:0006323	DNA packaging
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level6	GO:0006259	DNA metabolism
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level5	GO:0006139	nucleobase\, nucleoside\, nucleotide and nucleic acid metabolism
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level4	GO:0044237	cellular metabolism
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level2	GO:0007582	physiological process
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level3	GO:0008152	metabolism
S000000009	SWC3	YAL011W|SWC1	Biological_Process	EXTENDED	Level5	GO:0043283	biopolymer metabolism
